Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Hour of Request,Request Time Slot,Trip Duration (mins),Ride Outcome,Request Weekday
775,City,125,Trip Completed,2016-07-11 16:29:00,2016-07-11 17:35:00,16,Afternoon,66.00,Success,Monday
1006,Airport,125,Trip Completed,2016-07-11 19:08:00,2016-07-11 19:40:00,19,Evening,32.00,Success,Monday
1995,City,125,Trip Completed,2016-07-12 12:51:00,2016-07-12 14:01:00,12,Afternoon,70.00,Success,Tuesday
2248,City,125,Trip Completed,2016-07-12 18:23:00,2016-07-12 19:01:00,18,Evening,38.00,Success,Tuesday
2540,Airport,125,Trip Completed,2016-07-12 21:15:00,2016-07-12 22:01:00,21,Night,46.00,Success,Tuesday
3037,Airport,125,Trip Completed,2016-07-13 07:33:22,2016-07-13 08:27:04,7,Early Morning,53.70,Success,Wednesday
3419,Airport,125,Trip Completed,2016-07-13 15:42:30,2016-07-13 16:10:35,15,Afternoon,28.08,Success,Wednesday
3987,City,125,Trip Completed,2016-07-13 23:18:16,2016-07-13 23:57:04,23,Night,38.80,Success,Wednesday
4458,City,125,Trip Completed,2016-07-14 08:38:20,2016-07-14 09:44:43,8,Morning,66.38,Success,Thursday
4987,Airport,125,Trip Completed,2016-07-14 18:46:09,2016-07-14 19:52:35,18,Evening,66.43,Success,Thursday
5868,City,125,Trip Completed,2016-07-15 09:16:06,2016-07-15 10:34:41,9,Morning,78.58,Success,Friday
6413,Airport,125,Trip Completed,2016-07-15 19:40:26,2016-07-15 20:18:14,19,Evening,37.80,Success,Friday
6533,City,125,Trip Completed,2016-07-15 20:52:48,2016-07-15 21:25:25,20,Evening,32.62,Success,Friday
90,Airport,126,Trip Completed,2016-07-11 04:53:00,2016-07-11 05:34:00,4,Early Morning,41.00,Success,Monday
532,City,126,Trip Completed,2016-07-11 09:53:00,2016-07-11 11:11:00,9,Morning,78.00,Success,Monday
1110,City,126,Trip Completed,2016-07-11 20:17:00,2016-07-11 21:30:00,20,Evening,73.00,Success,Monday
1759,Airport,126,Trip Completed,2016-07-12 08:46:00,2016-07-12 09:56:00,8,Morning,70.00,Success,Tuesday
2147,City,126,Trip Completed,2016-07-12 17:21:00,2016-07-12 18:27:00,17,Evening,66.00,Success,Tuesday
3254,Airport,126,Trip Completed,2016-07-13 10:11:48,2016-07-13 11:06:30,10,Morning,54.70,Success,Wednesday
3381,Airport,126,Trip Completed,2016-07-13 14:25:14,2016-07-13 15:15:11,14,Afternoon,49.95,Success,Wednesday
3656,City,126,Trip Completed,2016-07-13 19:11:20,2016-07-13 20:32:31,19,Evening,81.18,Success,Wednesday
3948,Airport,126,Trip Completed,2016-07-13 22:37:48,2016-07-13 23:13:03,22,Night,35.25,Success,Wednesday
4520,City,126,Trip Completed,2016-07-14 09:23:37,2016-07-14 10:19:52,9,Morning,56.25,Success,Thursday
4723,Airport,126,Trip Completed,2016-07-14 13:50:06,2016-07-14 14:36:31,13,Afternoon,46.42,Success,Thursday
5176,City,126,Trip Completed,2016-07-14 20:37:58,2016-07-14 21:38:02,20,Evening,60.07,Success,Thursday
6338,City,126,Trip Completed,2016-07-15 18:46:41,2016-07-15 19:52:54,18,Evening,66.22,Success,Friday
6557,Airport,126,Trip Completed,2016-07-15 21:00:35,2016-07-15 21:40:52,21,Night,40.28,Success,Friday
504,City,127,Trip Completed,2016-07-11 09:40:00,2016-07-11 10:48:00,9,Morning,68.00,Success,Monday
640,Airport,127,Trip Completed,2016-07-11 12:27:00,2016-07-11 13:39:00,12,Afternoon,72.00,Success,Monday
1206,City,127,Trip Completed,2016-07-11 21:24:00,2016-07-11 22:14:00,21,Night,50.00,Success,Monday
1851,Airport,127,Trip Completed,2016-07-12 09:48:00,2016-07-12 10:58:00,9,Morning,70.00,Success,Tuesday
2412,Airport,127,Trip Completed,2016-07-12 19:59:00,2016-07-12 20:58:00,19,Evening,59.00,Success,Tuesday
3300,Airport,127,Trip Completed,2016-07-13 11:42:51,2016-07-13 12:50:23,11,Morning,67.53,Success,Wednesday
3648,City,127,Trip Completed,2016-07-13 19:13:25,2016-07-13 19:58:54,19,Evening,45.48,Success,Wednesday
6020,City,127,Trip Completed,2016-07-15 12:46:16,2016-07-15 13:25:19,12,Afternoon,39.05,Success,Friday
6682,City,127,Trip Completed,2016-07-15 22:35:23,2016-07-15 23:03:53,22,Night,28.50,Success,Friday
878,City,128,Trip Completed,2016-07-11 18:09:00,2016-07-11 18:49:00,18,Evening,40.00,Success,Monday
1014,Airport,128,Trip Completed,2016-07-11 19:14:00,2016-07-11 20:06:00,19,Evening,52.00,Success,Monday
1628,Airport,128,Trip Completed,2016-07-12 07:05:00,2016-07-12 08:17:00,7,Early Morning,72.00,Success,Tuesday
2416,City,128,Trip Completed,2016-07-12 20:06:00,2016-07-12 21:09:00,20,Evening,63.00,Success,Tuesday
2974,Airport,128,Trip Completed,2016-07-13 06:46:54,2016-07-13 08:04:32,6,Early Morning,77.63,Success,Wednesday
3273,Airport,128,Trip Completed,2016-07-13 10:38:37,2016-07-13 11:15:05,10,Morning,36.47,Success,Wednesday
4210,City,128,Trip Completed,2016-07-14 05:38:07,2016-07-14 06:44:04,5,Early Morning,65.95,Success,Thursday
4454,City,128,Trip Completed,2016-07-14 08:32:04,2016-07-14 09:21:26,8,Morning,49.37,Success,Thursday
4732,Airport,128,Trip Completed,2016-07-14 14:13:45,2016-07-14 15:12:03,14,Afternoon,58.30,Success,Thursday
5024,City,128,Trip Completed,2016-07-14 19:09:39,2016-07-14 20:20:11,19,Evening,70.53,Success,Thursday
5799,Airport,128,Trip Completed,2016-07-15 08:41:47,2016-07-15 09:11:50,8,Morning,30.05,Success,Friday
6676,Airport,128,Trip Completed,2016-07-15 22:25:17,2016-07-15 23:43:26,22,Night,78.15,Success,Friday
343,City,129,Trip Completed,2016-07-11 07:57:00,2016-07-11 08:55:00,7,Early Morning,58.00,Success,Monday
1002,Airport,129,Trip Completed,2016-07-11 19:14:00,2016-07-11 20:01:00,19,Evening,47.00,Success,Monday
1571,Airport,129,Trip Completed,2016-07-12 06:28:00,2016-07-12 07:41:00,6,Early Morning,73.00,Success,Tuesday
1954,Airport,129,Trip Completed,2016-07-12 11:43:00,2016-07-12 12:08:00,11,Morning,25.00,Success,Tuesday
3436,Airport,129,Trip Completed,2016-07-13 16:11:34,2016-07-13 17:07:29,16,Afternoon,55.92,Success,Wednesday
5193,Airport,129,Trip Completed,2016-07-14 20:45:13,2016-07-14 21:30:32,20,Evening,45.32,Success,Thursday
5555,City,129,Trip Completed,2016-07-15 05:44:27,2016-07-15 06:28:13,5,Early Morning,43.77,Success,Friday
5674,Airport,129,Trip Completed,2016-07-15 07:06:23,2016-07-15 07:47:08,7,Early Morning,40.75,Success,Friday
6596,City,129,Trip Completed,2016-07-15 21:33:21,2016-07-15 22:22:03,21,Night,48.70,Success,Friday
123,City,130,Trip Completed,2016-07-11 05:12:00,2016-07-11 06:14:00,5,Early Morning,62.00,Success,Monday
479,Airport,130,Trip Completed,2016-07-11 09:27:00,2016-07-11 10:44:00,9,Morning,77.00,Success,Monday
657,City,130,Trip Completed,2016-07-11 12:55:00,2016-07-11 13:46:00,12,Afternoon,51.00,Success,Monday
975,Airport,130,Trip Completed,2016-07-11 18:54:00,2016-07-11 20:05:00,18,Evening,71.00,Success,Monday
1307,Airport,130,Trip Completed,2016-07-11 22:42:00,2016-07-11 23:07:00,22,Night,25.00,Success,Monday
1672,City,130,Trip Completed,2016-07-12 07:37:00,2016-07-12 08:13:00,7,Early Morning,36.00,Success,Tuesday
1942,Airport,130,Trip Completed,2016-07-12 11:26:00,2016-07-12 12:27:00,11,Morning,61.00,Success,Tuesday
3382,City,130,Trip Completed,2016-07-13 14:24:58,2016-07-13 15:19:21,14,Afternoon,54.38,Success,Wednesday
4284,Airport,130,Trip Completed,2016-07-14 06:33:45,2016-07-14 07:10:54,6,Early Morning,37.15,Success,Thursday
6734,Airport,130,Trip Completed,2016-07-15 23:37:11,2016-07-16 00:25:19,23,Night,48.13,Success,Friday
281,City,131,Trip Completed,2016-07-11 07:01:00,2016-07-11 08:10:00,7,Early Morning,69.00,Success,Monday
1902,City,131,Trip Completed,2016-07-12 10:34:00,2016-07-12 11:46:00,10,Morning,72.00,Success,Tuesday
2691,Airport,131,Trip Completed,2016-07-13 00:44:02,2016-07-13 01:41:13,0,Late Night,57.18,Success,Wednesday
4430,City,131,Trip Completed,2016-07-14 08:21:08,2016-07-14 08:58:13,8,Morning,37.08,Success,Thursday
4779,City,131,Trip Completed,2016-07-14 16:31:49,2016-07-14 16:59:30,16,Afternoon,27.68,Success,Thursday
5097,City,131,Trip Completed,2016-07-14 19:52:18,2016-07-14 20:49:31,19,Evening,57.22,Success,Thursday
405,City,132,Trip Completed,2016-07-11 08:29:00,2016-07-11 09:35:00,8,Morning,66.00,Success,Monday
585,City,132,Trip Completed,2016-07-11 11:16:00,2016-07-11 11:57:00,11,Morning,41.00,Success,Monday
729,Airport,132,Trip Completed,2016-07-11 15:14:00,2016-07-11 15:50:00,15,Afternoon,36.00,Success,Monday
1046,Airport,132,Trip Completed,2016-07-11 19:31:00,2016-07-11 20:12:00,19,Evening,41.00,Success,Monday
1663,Airport,132,Trip Completed,2016-07-12 07:33:00,2016-07-12 08:21:00,7,Early Morning,48.00,Success,Tuesday
4027,City,132,Trip Completed,2016-07-13 00:07:58,2016-07-13 01:25:16,0,Late Night,77.30,Success,Wednesday
2876,City,132,Trip Completed,2016-07-13 05:49:57,2016-07-13 06:27:39,5,Early Morning,37.70,Success,Wednesday
3767,Airport,132,Trip Completed,2016-07-13 20:35:07,2016-07-13 21:09:11,20,Evening,34.07,Success,Wednesday
5948,City,132,Trip Completed,2016-07-15 10:36:47,2016-07-15 11:36:14,10,Morning,59.45,Success,Friday
6027,Airport,132,Trip Completed,2016-07-15 12:46:48,2016-07-15 13:36:00,12,Afternoon,49.20,Success,Friday
701,City,133,Trip Completed,2016-07-11 14:01:00,2016-07-11 15:00:00,14,Afternoon,59.00,Success,Monday
1529,City,133,Trip Completed,2016-07-12 05:56:00,2016-07-12 06:49:00,5,Early Morning,53.00,Success,Tuesday
2060,Airport,133,Trip Completed,2016-07-12 15:04:00,2016-07-12 15:37:00,15,Afternoon,33.00,Success,Tuesday
2262,City,133,Trip Completed,2016-07-12 18:30:00,2016-07-12 18:59:00,18,Evening,29.00,Success,Tuesday
4425,City,133,Trip Completed,2016-07-14 08:24:55,2016-07-14 08:58:52,8,Morning,33.95,Success,Thursday
4710,City,133,Trip Completed,2016-07-14 13:26:42,2016-07-14 13:58:09,13,Afternoon,31.45,Success,Thursday
5732,Airport,133,Trip Completed,2016-07-15 07:47:52,2016-07-15 08:21:15,7,Early Morning,33.38,Success,Friday
142,City,134,Trip Completed,2016-07-11 05:25:00,2016-07-11 06:19:00,5,Early Morning,54.00,Success,Monday
430,City,134,Trip Completed,2016-07-11 08:49:00,2016-07-11 09:47:00,8,Morning,58.00,Success,Monday
612,Airport,134,Trip Completed,2016-07-11 11:47:00,2016-07-11 12:37:00,11,Morning,50.00,Success,Monday
927,Airport,134,Trip Completed,2016-07-11 18:22:00,2016-07-11 18:59:00,18,Evening,37.00,Success,Monday
1010,City,134,Trip Completed,2016-07-11 19:14:00,2016-07-11 20:09:00,19,Evening,55.00,Success,Monday
1845,Airport,134,Trip Completed,2016-07-12 09:41:00,2016-07-12 10:52:00,9,Morning,71.00,Success,Tuesday
2234,Airport,134,Trip Completed,2016-07-12 18:19:00,2016-07-12 19:03:00,18,Evening,44.00,Success,Tuesday
2633,Airport,134,Trip Completed,2016-07-12 22:18:00,2016-07-12 23:06:00,22,Night,48.00,Success,Tuesday
4012,Airport,134,Trip Completed,2016-07-13 23:54:19,2016-07-14 00:37:22,23,Night,43.05,Success,Wednesday
5039,City,134,Trip Completed,2016-07-14 19:20:34,2016-07-14 19:53:53,19,Evening,33.32,Success,Thursday
6760,Airport,134,Trip Completed,2016-07-15 00:03:52,2016-07-15 00:47:44,0,Late Night,43.87,Success,Friday
5681,City,134,Trip Completed,2016-07-15 07:17:21,2016-07-15 07:48:28,7,Early Morning,31.12,Success,Friday
6253,Airport,134,Trip Completed,2016-07-15 18:01:55,2016-07-15 18:57:17,18,Evening,55.37,Success,Friday
6558,Airport,134,Trip Completed,2016-07-15 21:05:27,2016-07-15 22:05:47,21,Night,60.33,Success,Friday
565,City,135,Trip Completed,2016-07-11 10:19:00,2016-07-11 11:26:00,10,Morning,67.00,Success,Monday
599,Airport,135,Trip Completed,2016-07-11 11:38:00,2016-07-11 12:45:00,11,Morning,67.00,Success,Monday
1772,Airport,135,Trip Completed,2016-07-12 08:54:00,2016-07-12 09:32:00,8,Morning,38.00,Success,Tuesday
3357,Airport,135,Trip Completed,2016-07-13 13:27:44,2016-07-13 14:15:43,13,Afternoon,47.98,Success,Wednesday
4408,City,135,Trip Completed,2016-07-14 08:02:46,2016-07-14 08:40:21,8,Morning,37.58,Success,Thursday
1363,Airport,136,Trip Completed,2016-07-11 00:00:00,2016-07-11 01:11:00,0,Late Night,71.00,Success,Monday
625,Airport,136,Trip Completed,2016-07-11 12:05:00,2016-07-11 13:15:00,12,Afternoon,70.00,Success,Monday
1636,Airport,136,Trip Completed,2016-07-12 07:17:00,2016-07-12 07:47:00,7,Early Morning,30.00,Success,Tuesday
2253,Airport,136,Trip Completed,2016-07-12 18:22:00,2016-07-12 19:31:00,18,Evening,69.00,Success,Tuesday
3471,Airport,136,Trip Completed,2016-07-13 17:13:14,2016-07-13 18:22:53,17,Evening,69.65,Success,Wednesday
4402,City,136,Trip Completed,2016-07-14 08:04:44,2016-07-14 09:10:17,8,Morning,65.55,Success,Thursday
458,Airport,137,Trip Completed,2016-07-11 09:12:00,2016-07-11 10:24:00,9,Morning,72.00,Success,Monday
681,City,137,Trip Completed,2016-07-11 13:32:00,2016-07-11 14:18:00,13,Afternoon,46.00,Success,Monday
1084,Airport,137,Trip Completed,2016-07-11 19:59:00,2016-07-11 20:33:00,19,Evening,34.00,Success,Monday
1896,Airport,137,Trip Completed,2016-07-12 10:23:00,2016-07-12 11:25:00,10,Morning,62.00,Success,Tuesday
3132,Airport,137,Trip Completed,2016-07-13 08:43:36,2016-07-13 09:54:19,8,Morning,70.72,Success,Wednesday
3940,City,137,Trip Completed,2016-07-13 22:23:42,2016-07-13 23:09:05,22,Night,45.38,Success,Wednesday
4943,Airport,137,Trip Completed,2016-07-14 18:27:08,2016-07-14 19:22:11,18,Evening,55.05,Success,Thursday
5537,Airport,137,Trip Completed,2016-07-15 05:28:13,2016-07-15 05:55:18,5,Early Morning,27.08,Success,Friday
6310,City,137,Trip Completed,2016-07-15 18:25:32,2016-07-15 19:01:48,18,Evening,36.27,Success,Friday
6587,Airport,137,Trip Completed,2016-07-15 21:24:21,2016-07-15 22:03:39,21,Night,39.30,Success,Friday
6756,City,137,Trip Completed,2016-07-15 23:57:25,2016-07-16 00:51:09,23,Night,53.73,Success,Friday
97,City,138,Trip Completed,2016-07-11 05:01:00,2016-07-11 05:39:00,5,Early Morning,38.00,Success,Monday
1266,Airport,138,Trip Completed,2016-07-11 22:00:00,2016-07-11 22:55:00,22,Night,55.00,Success,Monday
2118,Airport,138,Trip Completed,2016-07-12 16:41:00,2016-07-12 17:49:00,16,Afternoon,68.00,Success,Tuesday
2906,Airport,138,Trip Completed,2016-07-13 06:09:40,2016-07-13 07:16:02,6,Early Morning,66.37,Success,Wednesday
3432,Airport,138,Trip Completed,2016-07-13 16:07:50,2016-07-13 17:02:17,16,Afternoon,54.45,Success,Wednesday
5921,City,138,Trip Completed,2016-07-15 10:04:07,2016-07-15 10:42:07,10,Morning,38.00,Success,Friday
6192,Airport,138,Trip Completed,2016-07-15 17:12:21,2016-07-15 18:20:41,17,Evening,68.33,Success,Friday
6705,Airport,138,Trip Completed,2016-07-15 22:57:10,2016-07-16 00:09:36,22,Night,72.43,Success,Friday
242,Airport,139,Trip Completed,2016-07-11 06:31:00,2016-07-11 07:21:00,6,Early Morning,50.00,Success,Monday
1359,City,139,Trip Completed,2016-07-11 23:51:00,2016-07-12 00:50:00,23,Night,59.00,Success,Monday
1865,Airport,139,Trip Completed,2016-07-12 09:50:00,2016-07-12 10:58:00,9,Morning,68.00,Success,Tuesday
2024,Airport,139,Trip Completed,2016-07-12 13:55:00,2016-07-12 14:32:00,13,Afternoon,37.00,Success,Tuesday
2768,Airport,139,Trip Completed,2016-07-13 04:17:53,2016-07-13 04:45:45,4,Early Morning,27.87,Success,Wednesday
3067,City,139,Trip Completed,2016-07-13 07:59:39,2016-07-13 09:01:06,7,Early Morning,61.45,Success,Wednesday
3316,Airport,139,Trip Completed,2016-07-13 12:02:32,2016-07-13 13:02:04,12,Afternoon,59.53,Success,Wednesday
4084,Airport,139,Trip Completed,2016-07-14 02:44:19,2016-07-14 03:44:02,2,Late Night,59.72,Success,Thursday
4858,City,139,Trip Completed,2016-07-14 17:33:22,2016-07-14 18:12:23,17,Evening,39.02,Success,Thursday
5566,Airport,139,Trip Completed,2016-07-15 05:43:35,2016-07-15 06:59:52,5,Early Morning,76.28,Success,Friday
6384,Airport,139,Trip Completed,2016-07-15 19:21:28,2016-07-15 20:26:09,19,Evening,64.68,Success,Friday
2001,Airport,140,Trip Completed,2016-07-12 13:01:00,2016-07-12 14:00:00,13,Afternoon,59.00,Success,Tuesday
3483,City,140,Trip Completed,2016-07-13 17:23:24,2016-07-13 18:36:41,17,Evening,73.28,Success,Wednesday
3990,Airport,140,Trip Completed,2016-07-13 23:20:17,2016-07-13 23:50:57,23,Night,30.67,Success,Wednesday
4531,City,140,Trip Completed,2016-07-14 09:29:03,2016-07-14 10:30:52,9,Morning,61.82,Success,Thursday
5518,City,140,Trip Completed,2016-07-15 05:15:31,2016-07-15 06:16:58,5,Early Morning,61.45,Success,Friday
5869,City,140,Trip Completed,2016-07-15 09:22:44,2016-07-15 10:11:52,9,Morning,49.13,Success,Friday
60,City,141,Trip Completed,2016-07-11 03:57:00,2016-07-11 04:46:00,3,Late Night,49.00,Success,Monday
282,City,141,Trip Completed,2016-07-11 06:56:00,2016-07-11 08:11:00,6,Early Morning,75.00,Success,Monday
1614,Airport,141,Trip Completed,2016-07-12 06:55:00,2016-07-12 07:30:00,6,Early Morning,35.00,Success,Tuesday
2331,Airport,141,Trip Completed,2016-07-12 19:13:00,2016-07-12 20:28:00,19,Evening,75.00,Success,Tuesday
2825,Airport,141,Trip Completed,2016-07-13 05:14:11,2016-07-13 05:51:59,5,Early Morning,37.80,Success,Wednesday
3411,Airport,141,Trip Completed,2016-07-13 15:28:43,2016-07-13 16:36:40,15,Afternoon,67.95,Success,Wednesday
4143,Airport,141,Trip Completed,2016-07-14 04:51:04,2016-07-14 05:40:46,4,Early Morning,49.70,Success,Thursday
4637,City,141,Trip Completed,2016-07-14 11:29:06,2016-07-14 12:16:28,11,Morning,47.37,Success,Thursday
4729,Airport,141,Trip Completed,2016-07-14 14:04:28,2016-07-14 15:11:08,14,Afternoon,66.67,Success,Thursday
5318,Airport,141,Trip Completed,2016-07-14 22:08:44,2016-07-14 22:58:08,22,Night,49.40,Success,Thursday
6619,City,141,Trip Completed,2016-07-15 21:52:30,2016-07-15 22:46:08,21,Night,53.63,Success,Friday
444,Airport,142,Trip Completed,2016-07-11 09:09:00,2016-07-11 09:52:00,9,Morning,43.00,Success,Monday
1260,Airport,142,Trip Completed,2016-07-11 21:59:00,2016-07-11 23:10:00,21,Night,71.00,Success,Monday
1976,Airport,142,Trip Completed,2016-07-12 12:18:00,2016-07-12 13:30:00,12,Afternoon,72.00,Success,Tuesday
2096,Airport,142,Trip Completed,2016-07-12 16:01:00,2016-07-12 17:04:00,16,Afternoon,63.00,Success,Tuesday
2732,City,142,Trip Completed,2016-07-13 02:33:50,2016-07-13 03:38:59,2,Late Night,65.15,Success,Wednesday
5383,City,142,Trip Completed,2016-07-14 00:03:46,2016-07-14 00:34:07,0,Late Night,30.35,Success,Thursday
4156,City,142,Trip Completed,2016-07-14 05:07:48,2016-07-14 06:06:59,5,Early Morning,59.18,Success,Thursday
4761,City,142,Trip Completed,2016-07-14 15:31:28,2016-07-14 15:52:43,15,Afternoon,21.25,Success,Thursday
6446,Airport,142,Trip Completed,2016-07-15 20:02:19,2016-07-15 20:53:07,20,Evening,50.80,Success,Friday
6610,City,142,Trip Completed,2016-07-15 21:49:16,2016-07-15 23:01:42,21,Night,72.43,Success,Friday
638,City,143,Trip Completed,2016-07-11 12:30:00,2016-07-11 13:14:00,12,Afternoon,44.00,Success,Monday
1644,Airport,143,Trip Completed,2016-07-12 07:16:00,2016-07-12 07:58:00,7,Early Morning,42.00,Success,Tuesday
2040,Airport,143,Trip Completed,2016-07-12 14:25:00,2016-07-12 14:57:00,14,Afternoon,32.00,Success,Tuesday
2794,City,143,Trip Completed,2016-07-13 04:55:18,2016-07-13 06:01:54,4,Early Morning,66.60,Success,Wednesday
3172,Airport,143,Trip Completed,2016-07-13 09:13:30,2016-07-13 10:24:06,9,Morning,70.60,Success,Wednesday
6559,Airport,143,Trip Completed,2016-07-15 21:00:38,2016-07-15 21:58:22,21,Night,57.73,Success,Friday
243,City,144,Trip Completed,2016-07-11 06:34:00,2016-07-11 07:09:00,6,Early Morning,35.00,Success,Monday
296,Airport,144,Trip Completed,2016-07-11 07:12:00,2016-07-11 07:54:00,7,Early Morning,42.00,Success,Monday
677,City,144,Trip Completed,2016-07-11 13:26:00,2016-07-11 13:58:00,13,Afternoon,32.00,Success,Monday
1360,City,144,Trip Completed,2016-07-11 23:54:00,2016-07-12 01:09:00,23,Night,75.00,Success,Monday
1916,Airport,144,Trip Completed,2016-07-12 10:43:00,2016-07-12 11:11:00,10,Morning,28.00,Success,Tuesday
2397,City,144,Trip Completed,2016-07-12 19:45:00,2016-07-12 20:19:00,19,Evening,34.00,Success,Tuesday
3624,Airport,144,Trip Completed,2016-07-13 18:52:47,2016-07-13 19:54:38,18,Evening,61.85,Success,Wednesday
4799,City,144,Trip Completed,2016-07-14 16:56:18,2016-07-14 17:48:47,16,Afternoon,52.48,Success,Thursday
5241,City,144,Trip Completed,2016-07-14 21:13:16,2016-07-14 21:42:26,21,Night,29.17,Success,Thursday
6380,Airport,144,Trip Completed,2016-07-15 19:19:21,2016-07-15 20:25:19,19,Evening,65.97,Success,Friday
998,Airport,145,Trip Completed,2016-07-11 19:01:00,2016-07-11 19:48:00,19,Evening,47.00,Success,Monday
1281,Airport,145,Trip Completed,2016-07-11 22:12:00,2016-07-11 22:51:00,22,Night,39.00,Success,Monday
2045,Airport,145,Trip Completed,2016-07-12 14:43:00,2016-07-12 15:06:00,14,Afternoon,23.00,Success,Tuesday
2424,City,145,Trip Completed,2016-07-12 20:03:00,2016-07-12 21:04:00,20,Evening,61.00,Success,Tuesday
3162,Airport,145,Trip Completed,2016-07-13 09:11:48,2016-07-13 09:38:07,9,Morning,26.32,Success,Wednesday
